date,home_team,away_team,home_goals,away_goals,home_xg,away_xg,position_diff,form_difference,home_home_form,away_away_form,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_avg_shots,away_avg_shots,home_avg_shots_on_target,away_avg_shots_on_target,home_avg_corners,away_avg_corners,corners_difference,home_avg_yellow_cards,away_avg_yellow_cards,yellow_cards_difference,result,elo_difference,shots_difference,shots_on_target_difference,home_conversion_rate,away_conversion_rate,home_rest_days,away_rest_days,home_head_to_head,away_head_to_head,draw_head_to_head,home_home_attack,home_home_defense,away_away_attack,away_away_defense,home_avg_xgd,away_avg_xgd,xgd_diff,home_xg_form,away_xg_form,home_home_avg_xg,away_away_avg_xg,home_home_avg_xga,away_away_avg_xga,market_value_difference,market_value_ratio
2022-10-29,Brighton,Chelsea,4.0,1.0,2.881,1.07554,-5,-9,8,7,0.8,1.6,1.8,0.4,13.6,12.2,5.2,4.2,6.2,3.0,3.2,1.8,1.8,0.0,H,-67.16235740791967,1.4000000000000004,1.0,0.15384615384615385,0.38095238095238093,7,7,0.0,0.0,1.0,1.2,0.6,1.0,1.2,0.23314020000000002,0.11904819999999994,0.11409200000000008,0.23314020000000002,0.11904819999999994,1.7902970000000002,1.0492173999999999,0.6729652,1.6516279999999999,-465150.0,0.5324890698025027
2022-10-30,Arsenal,Nott'm Forest,5.0,0.0,3.00699,0.206127,18,8,15,2,2.2,0.4,0.8,1.2,13.4,7.8,6.0,3.0,3.8,3.0,0.7999999999999998,1.6,2.4,-0.7999999999999998,H,270.9073730802816,5.6000000000000005,3.0,0.3666666666666667,0.13333333333333333,7,8,0.0,0.0,0.0,2.8,1.4,0.2,2.4,0.7143426000000002,-0.4085376000000003,1.1228802000000004,0.7143426000000002,-0.4085376000000003,2.7176780000000003,0.8624740000000001,0.836341,1.969386,623750.0,2.6578073089700998
2022-10-30,Man United,West Ham,1.0,0.0,1.7514,1.00033,7,-2,10,4,1.6,1.6,1.6,0.6,16.0,17.6,6.0,4.8,4.2,5.4,-1.2000000000000002,2.4,0.8,1.5999999999999999,H,131.18681732674577,-1.6000000000000014,1.2000000000000002,0.26666666666666666,0.33333333333333337,8,6,0.5,0.5,0.0,1.6,0.8,0.6,1.0,0.2740530000000001,1.2051183999999997,-0.9310653999999996,0.2740530000000001,1.2051183999999997,1.7187000000000001,1.3206600000000002,1.2241932,0.8349513999999999,382150.0,1.8207689003436427
2022-11-05,Leeds,Bournemouth,4.0,3.0,2.22532,1.55594,-1,-1,5,5,1.0,1.2,1.8,1.8,13.6,9.2,4.2,4.0,5.2,4.4,0.7999999999999998,1.2,1.0,0.19999999999999996,H,68.05794455437285,4.4,0.20000000000000018,0.23809523809523808,0.3,7,7,0.0,0.0,0.0,1.2,1.0,1.2,3.2,0.06923879999999993,-0.6007064,0.6699451999999999,0.06923879999999993,-0.6007064,1.5080012,0.8843425999999999,1.4115418,2.266282,57950.0,1.201775766016713
2022-11-05,Man City,Fulham,2.0,1.0,2.39332,0.843884,5,4,15,6,2.8,1.8,1.0,1.4,16.8,16.0,6.6,5.0,7.4,7.0,0.40000000000000036,0.4,1.6,-1.2000000000000002,H,362.99172658803946,0.8000000000000007,1.5999999999999996,0.42424242424242425,0.36,7,7,0.0,0.0,0.0,4.6,1.2,1.8,2.2,0.8376349999999997,0.0733381999999998,0.7642967999999999,0.8376349999999997,0.0733381999999998,2.7663339999999996,1.1364262,0.6329712,2.393702,854900.0,3.8969840731955268
2022-11-05,Nott'm Forest,Brentford,2.0,2.0,1.29696,1.2204,-8,0,4,2,0.4,0.8,1.4,2.0,6.8,9.0,2.8,3.4,2.6,4.4,-1.8000000000000003,1.8,1.4,0.40000000000000013,D,-57.40326898551075,-2.2,-0.6000000000000001,0.14285714285714288,0.23529411764705885,6,7,0.0,0.0,0.0,1.2,1.8,0.8,2.6,-0.9631081999999995,-0.47673600000000027,-0.48637219999999926,-0.9631081999999995,-0.47673600000000027,1.2537410000000002,1.279376,1.5108156,2.0674622000000005,5050.0,1.013604525862069
2022-11-05,Wolves,Brighton,2.0,3.0,1.29252,1.87375,-11,0,7,4,0.6,1.0,2.0,1.4,12.4,16.2,3.4,5.8,4.8,7.4,-2.6000000000000005,1.6,1.8,-0.19999999999999996,A,-144.63254921268094,-3.799999999999999,-2.4,0.17647058823529413,0.1724137931034483,7,7,0.0,1.0,0.0,0.6,1.6,1.4,2.0,-0.44218480000000016,0.5513982000000002,-0.9935830000000003,-0.44218480000000016,0.5513982000000002,1.077079,1.7262040000000003,1.360577,1.5519627999999996,-32150.0,0.9393167232918083
2022-11-05,Everton,Leicester,0.0,2.0,1.3729,2.2679,5,-3,8,3,0.8,1.4,1.0,0.6,6.8,8.6,2.4,4.0,3.0,3.6,-0.6000000000000001,2.8,1.4,1.4,A,-42.980742728003634,-1.7999999999999998,-1.6,0.33333333333333337,0.35,7,7,0.0,0.5,0.5,1.2,0.6,2.0,3.0,-0.7406454600000001,-0.10388759999999986,-0.6367578600000002,-0.7406454600000001,-0.10388759999999986,1.1046608,1.358107,1.0766246,1.846754,-77550.0,0.8419604646423476
2022-11-06,Tottenham,Liverpool,1.0,2.0,1.81736,1.46548,6,3,12,2,1.4,1.0,1.2,1.2,15.6,16.0,4.8,5.8,7.4,8.2,-0.7999999999999989,1.8,1.2,0.6000000000000001,A,-71.8159862897196,-0.40000000000000036,-1.0,0.2916666666666667,0.1724137931034483,8,8,0.0,0.0,1.0,2.4,1.0,1.0,1.6,0.4995099999999999,-0.24411640000000023,0.7436264000000001,0.4995099999999999,-0.24411640000000023,2.037944,1.6425922,0.8703215999999999,1.999772,-162750.0,0.7995319332388988
2022-11-06,West Ham,Crystal Palace,1.0,2.0,0.192579,1.03344,-3,-3,10,3,1.2,1.0,0.8,1.0,16.6,11.2,4.8,3.0,7.2,4.6,2.6000000000000005,1.0,3.0,-2.0,A,-57.6035224736911,5.400000000000002,1.7999999999999998,0.25,0.3333333333333333,7,8,0.0,0.5,0.5,1.6,0.8,0.6,1.6,0.9622339999999998,-0.2665936,1.2288275999999998,0.9622339999999998,-0.2665936,1.7489107999999998,0.7202452,0.8812028000000002,2.0870732,142550.0,1.4412629623897228
2022-11-06,Aston Villa,Man United,3.0,1.0,0.578563,0.517189,-13,-7,7,10,1.0,1.2,2.0,0.4,12.8,16.8,5.2,5.0,5.0,5.0,0.0,1.4,2.0,-0.6000000000000001,H,-132.98294487047633,-4.0,0.20000000000000018,0.1923076923076923,0.24,8,7,0.0,0.5,0.5,1.2,0.8,1.6,1.6,-0.4002796000000002,0.6838029999999999,-1.0840826000000001,-0.4002796000000002,0.6838029999999999,1.5658374,1.342737,0.9430742000000001,1.310678,-338200.0,0.6010616337363609
2022-11-06,Chelsea,Arsenal,0.0,1.0,0.278815,2.37846,-5,-5,11,10,1.4,2.6,1.0,0.8,12.6,15.6,5.0,6.6,4.0,5.0,-1.0,1.6,1.2,0.40000000000000013,A,-93.59214751375724,-3.0,-1.5999999999999996,0.27999999999999997,0.393939393939394,8,7,0.0,1.0,0.0,2.0,1.0,1.8,0.8,-0.3510817999999998,1.1184952,-1.4695769999999997,-0.3510817999999998,1.1184952,1.5858486,1.3708254,1.2892588,1.0850916000000002,-5050.0,0.99495
2022-11-06,Southampton,Newcastle,1.0,4.0,1.65228,1.42101,-14,-8,5,8,0.6,2.4,1.4,0.4,9.6,14.8,3.6,4.8,4.2,6.2,-2.0,2.0,1.2,0.8,A,-209.6171914526717,-5.200000000000001,-1.1999999999999997,0.16666666666666666,0.5,8,8,0.0,0.5,0.5,1.0,1.2,1.6,1.0,-0.7981604,1.0476498600000002,-1.8458102600000001,-0.7981604,1.0476498600000002,1.1812944,1.8333392,1.626864,1.3117122,-121650.0,0.7753877400295421
2022-11-12,Man City,Brentford,1.0,2.0,1.605,3.29012,9,6,15,3,2.0,1.0,0.6,1.4,15.6,9.0,5.6,3.2,8.2,4.0,4.199999999999999,0.8,1.6,-0.8,A,270.9064183302512,6.6,2.3999999999999995,0.35714285714285715,0.3125,7,7,0.5,0.5,0.0,4.2,1.0,0.8,2.4,0.8879862000000004,-0.2297180000000001,1.1177042000000004,0.8879862000000004,-0.2297180000000001,2.767938,1.204752,0.7833528000000001,1.7469862000000003,778800.0,3.0980603448275863
2022-11-12,Bournemouth,Everton,3.0,0.0,2.45642,0.768756,-1,-3,5,5,1.4,0.6,2.4,1.0,9.0,7.0,4.4,2.4,3.6,3.6,0.0,1.2,2.4,-1.2,H,-22.75676281884489,2.0,2.0000000000000004,0.3181818181818181,0.25,7,7,0.0,0.0,0.0,0.8,1.0,0.6,1.0,-0.7281144000000002,-0.6275902600000003,-0.10052413999999987,-0.7281144000000002,-0.6275902600000003,0.7934116,0.99686714,1.438618,1.679504,-125950.0,0.6951470410262617
2022-11-12,Liverpool,Southampton,3.0,1.0,2.74418,1.43427,10,4,10,3,1.0,0.8,0.8,1.4,17.0,11.8,6.4,4.6,8.2,5.6,2.5999999999999996,0.8,2.0,-1.2,H,293.7462782546981,5.199999999999999,1.8000000000000007,0.15625,0.1739130434782609,6,6,0.5,0.5,0.0,1.6,1.2,0.2,1.4,0.09641339999999987,-0.22506399999999993,0.3214773999999998,0.09641339999999987,-0.22506399999999993,2.0122880000000003,0.8249279999999999,1.6039818000000001,1.3987384,391900.0,1.9332063340873913
2022-11-12,Nott'm Forest,Crystal Palace,1.0,0.0,1.23752,1.14552,-9,-5,5,5,0.6,1.0,1.6,1.0,8.6,11.6,3.6,3.2,3.0,4.6,-1.5999999999999996,1.6,2.6,-1.0,H,-78.52471471749413,-3.0,0.3999999999999999,0.16666666666666666,0.3125,7,6,0.0,0.0,0.0,1.6,1.8,0.8,1.6,-0.8606279999999997,-0.21568140000000002,-0.6449465999999997,-0.8606279999999997,-0.21568140000000002,1.3528591999999997,0.5979972,1.2659495999999997,1.6783969999999997,53200.0,1.1646803900325027
2022-11-12,Tottenham,Leeds,4.0,3.0,2.58046,1.71731,9,0,9,3,1.4,1.6,1.6,2.0,16.8,15.2,5.2,4.2,8.0,7.2,0.7999999999999998,1.4,1.0,0.3999999999999999,H,185.01225596375684,1.6000000000000014,1.0,0.2692307692307692,0.38095238095238093,6,7,0.5,0.5,0.0,2.4,1.4,1.0,2.2,0.5955048000000003,0.3203748000000004,0.2751299999999999,0.5955048000000003,0.3203748000000004,2.1082,1.363546,1.026193,1.7148878,303950.0,1.8806316094451687
2022-11-12,West Ham,Leicester,0.0,2.0,0.720721,1.60566,-1,-6,10,6,0.8,1.6,1.0,0.2,14.2,11.2,3.6,4.6,6.8,3.8,3.0,1.0,1.0,0.0,A,-46.37346745102559,3.0,-0.9999999999999996,0.22222222222222224,0.3478260869565218,6,7,0.5,0.0,0.5,1.8,0.8,2.2,2.6,0.21667940000000008,0.06864440000000016,0.14803499999999992,0.21667940000000008,0.06864440000000016,1.6336998,1.419641,0.7226008,1.771502,-25100.0,0.9488485836560017
2022-11-12,Newcastle,Chelsea,1.0,0.0,1.3601,0.359105,4,8,11,7,2.2,0.8,0.4,1.2,13.0,9.6,4.4,3.8,4.8,4.0,0.7999999999999998,1.2,2.2,-1.0000000000000002,H,52.39160441931813,3.4000000000000004,0.6000000000000005,0.5,0.2105263157894737,6,6,0.5,0.5,0.0,2.2,0.4,1.2,1.4,0.7390658600000004,-1.107505,1.8465708600000004,0.7390658600000004,-1.107505,2.4445240000000004,1.125827,0.6727947400000001,1.7858860000000003,-453350.0,0.54434896225941
2022-11-12,Wolves,Arsenal,0.0,2.0,0.512339,2.27996,-19,-9,6,10,1.0,2.2,2.0,0.6,12.4,14.0,4.0,5.2,5.2,5.2,0.0,2.0,1.2,0.8,A,-292.47731517674856,-1.5999999999999996,-1.2000000000000002,0.25,0.4230769230769231,7,6,0.5,0.5,0.0,0.8,2.0,1.4,0.8,-0.22193660000000026,1.3421582,-1.5640948000000003,-0.22193660000000026,1.3421582,1.1090870000000002,1.5043554000000001,1.348603,1.0985876,-502350.0,0.49765
2022-11-13,Fulham,Man United,1.0,2.0,1.70218,3.37664,-4,0,8,7,1.8,1.0,1.2,0.8,15.2,16.0,5.0,4.8,6.6,5.2,1.3999999999999995,1.8,2.4,-0.5999999999999999,A,-182.92725761611064,-0.8000000000000007,0.20000000000000018,0.36,0.20833333333333334,8,7,0.0,0.0,0.0,1.6,1.4,1.6,2.2,0.34083339999999995,0.37947300000000017,-0.03863960000000022,0.34083339999999995,0.37947300000000017,1.6056782000000003,1.1774568,1.9914014000000002,1.1546166,-552650.0,0.3480979062223533
2022-11-13,Brighton,Aston Villa,1.0,2.0,0.829107,1.15437,8,1,10,2,1.6,1.4,1.6,2.0,17.2,11.6,6.6,5.6,8.0,4.8,3.2,1.6,1.4,0.20000000000000018,A,50.54397936988107,5.6,1.0,0.24242424242424246,0.25,8,7,0.5,0.5,0.0,2.0,0.8,0.4,2.0,0.6420253999999999,-0.47517299999999985,1.1171983999999997,0.6420253999999999,-0.47517299999999985,2.0448269999999997,0.7666212,0.8512827999999999,2.0799524,20250.0,1.0397409478952016
2022-12-26,Brentford,Tottenham,2.0,2.0,2.25263,0.883787,-6,0,8,7,1.0,1.8,1.6,2.2,9.6,15.4,4.2,5.4,4.0,8.4,-4.4,1.4,1.4,0.0,D,-123.45393615739476,-5.800000000000001,-1.2000000000000002,0.23809523809523808,0.3333333333333333,44,44,0.5,0.0,0.5,1.6,1.2,1.2,1.6,0.15737,0.3813246000000001,-0.22395460000000011,0.15737,0.3813246000000001,1.587964,1.1701503999999998,1.2775800000000002,1.5007396,-277900.0,0.571868741334155
2022-12-26,Crystal Palace,Fulham,0.0,3.0,0.421754,2.69927,-1,2,10,6,1.0,1.6,1.2,1.2,11.6,14.2,3.0,5.6,5.2,7.6,-2.3999999999999995,3.0,1.6,1.4,A,48.042903109352665,-2.5999999999999996,-2.5999999999999996,0.3333333333333333,0.28571428571428575,44,43,0.0,0.0,0.0,1.4,1.0,1.8,2.2,-0.10875780000000002,0.008123400000000336,-0.11688120000000035,-0.10875780000000002,0.008123400000000336,1.0798366,1.1200016,1.2309294000000002,2.3775120000000003,27950.0,1.0947136563876652
2022-12-26,Everton,Wolves,1.0,2.0,1.22653,1.22076,3,3,7,2,0.6,0.8,1.2,2.4,9.2,12.8,3.0,4.0,4.4,5.6,-1.1999999999999993,1.6,2.2,-0.6000000000000001,A,-10.194025790459136,-3.6000000000000014,-1.0,0.19999999999999998,0.2,44,44,0.5,0.5,0.0,1.0,0.8,0.4,1.6,-0.57831286,-0.5706748,-0.007638060000000002,-0.57831286,-0.5706748,1.0924247999999999,0.8544678000000001,1.3465415999999997,1.2762069999999999,-84500.0,0.8302019491610569
2022-12-26,Leicester,Newcastle,0.0,3.0,0.31099,1.76382,-10,-3,7,10,2.0,2.4,0.2,0.4,10.2,13.2,4.8,4.6,2.4,5.0,-2.6,0.8,1.6,-0.8,A,-150.5761112332052,-3.0,0.20000000000000018,0.4166666666666667,0.5217391304347826,44,44,1.0,0.0,0.0,1.2,0.4,2.2,1.0,0.12030859999999999,1.0648468600000003,-0.9445382600000003,0.12030859999999999,1.0648468600000003,0.8374476,1.7308172,0.913331,1.4156722,-50900.0,0.9060192023633677
2022-12-26,Southampton,Brighton,1.0,3.0,1.70709,1.00714,-12,-3,5,4,0.8,1.8,1.8,1.6,11.6,14.4,4.0,5.6,4.8,8.0,-3.2,2.2,1.8,0.40000000000000013,A,-149.27714768972692,-2.8000000000000007,-1.5999999999999996,0.2,0.32142857142857145,44,43,0.0,0.0,1.0,1.2,1.8,1.6,2.4,-0.2504877999999999,0.5269088,-0.7773965999999999,-0.2504877999999999,0.5269088,1.2399764,1.7356639999999999,1.6423480000000001,1.6567400000000003,-109850.0,0.7926576066440166
2022-12-26,Aston Villa,Liverpool,1.0,3.0,1.69155,3.50694,-5,0,10,4,1.8,1.4,1.8,1.0,9.6,17.4,4.6,7.4,4.2,8.4,-4.2,2.8,0.2,2.5999999999999996,A,-230.02722601735832,-7.799999999999999,-2.8000000000000007,0.391304347826087,0.18918918918918917,43,44,0.5,0.5,0.0,1.8,0.8,1.0,1.4,-0.6519184,0.14085400000000003,-0.7927724,-0.6519184,0.14085400000000003,1.620639,1.4674662,0.9795942,2.1096,-302300.0,0.6276405739976597
2022-12-26,Arsenal,West Ham,3.0,1.0,1.88828,1.02652,15,10,15,1,2.0,0.6,0.2,1.2,14.6,12.8,4.6,4.0,5.2,5.4,-0.20000000000000018,1.4,1.4,0.0,H,250.81409450745423,1.799999999999999,0.5999999999999996,0.4347826086956522,0.15,44,44,0.5,0.5,0.0,3.0,1.0,0.4,1.2,1.2847766000000003,-0.1968666000000001,1.4816432000000004,1.2847766000000003,-0.1968666000000001,2.7169360000000005,1.4538082,0.7394306,1.1243204000000002,534400.0,2.147766323024055
2022-12-27,Chelsea,Bournemouth,2.0,0.0,1.91378,0.44307,5,-1,10,5,0.4,1.6,1.4,2.0,9.0,10.2,3.4,5.0,4.4,3.0,1.4000000000000004,2.0,1.6,0.3999999999999999,H,194.33453476490968,-1.1999999999999993,-1.6,0.11764705882352942,0.32,45,45,0.0,0.0,0.0,1.6,0.8,1.8,2.2,-1.065906,-0.3927635999999999,-0.6731424000000001,-1.065906,-0.3927635999999999,1.2737216,1.1593323999999998,1.4475348000000001,1.7392759999999998,707750.0,3.464310584958217
2022-12-27,Man United,Nott'm Forest,3.0,0.0,2.13668,0.477076,14,2,13,1,1.4,0.8,1.0,1.4,15.8,8.4,6.2,3.6,5.0,2.2,2.8,2.0,1.4,0.6000000000000001,H,190.7047895970195,7.4,2.6,0.2258064516129032,0.22222222222222224,44,45,0.0,0.0,0.0,1.6,0.4,0.0,3.2,0.5887830000000001,-0.8470140000000002,1.4357970000000002,0.5887830000000001,-0.8470140000000002,1.784774,0.7200363999999999,1.0784791999999999,2.2839679999999998,471500.0,2.253156146179402
2022-12-28,Leeds,Man City,1.0,3.0,0.603751,4.16249,-12,-3,5,8,2.2,1.4,2.6,1.0,14.4,17.2,4.4,5.2,6.4,8.4,-2.0,1.2,1.2,0.0,A,-329.3249991984155,-2.799999999999999,-0.7999999999999998,0.5,0.2692307692307692,46,46,0.5,0.5,0.0,1.4,1.6,1.6,1.0,-0.09236779999999989,0.024119800000000025,-0.11648759999999991,-0.09236779999999989,0.024119800000000025,1.5111231999999999,1.7269539999999999,1.5842314,1.0991768,-804850.0,0.3001304347826087
2022-12-30,Liverpool,Leicester,2.0,1.0,2.02463,0.863312,7,0,10,9,1.8,1.6,1.2,0.8,16.2,10.8,7.8,5.0,8.0,3.0,5.0,0.2,0.4,-0.2,H,226.0174335623128,5.399999999999999,2.8,0.23076923076923078,0.32,4,4,1.0,0.0,0.0,1.8,1.2,2.2,1.6,0.5530980000000001,-0.06237919999999986,0.6154772,0.5530980000000001,-0.06237919999999986,2.208886,1.527675,1.7621265999999998,1.3693141999999998,321150.0,1.6544732015488077
2022-12-30,West Ham,Brentford,0.0,2.0,1.13979,1.51436,-6,-3,9,5,0.8,1.4,1.6,2.0,12.8,9.8,4.2,4.2,5.8,4.0,1.7999999999999998,1.8,2.0,-0.19999999999999996,A,-76.69929989554953,3.0,0.0,0.19047619047619047,0.3333333333333333,4,4,0.5,0.5,0.0,1.6,1.0,1.0,2.4,-0.4183846000000002,0.25216360000000004,-0.6705482000000003,-0.4183846000000002,0.25216360000000004,1.4733100000000001,1.53916,0.8990758,1.9125135999999998,94400.0,1.2543103448275863
2022-12-31,Wolves,Man United,0.0,1.0,0.587672,2.44728,-13,-6,3,7,1.0,1.6,2.2,1.0,12.2,13.6,4.0,5.8,5.4,5.2,0.20000000000000018,3.2,2.4,0.8000000000000003,A,-208.4869146802214,-1.4000000000000004,-1.7999999999999998,0.25,0.27586206896551724,5,4,0.0,1.0,0.0,0.6,2.4,1.8,2.4,-0.4921621999999999,0.7104630000000003,-1.2026252000000002,-0.4921621999999999,0.7104630000000003,0.9914768,1.6328468,1.562919,1.3719994,-350100.0,0.5870244765555883
2022-12-31,Bournemouth,Crystal Palace,0.0,2.0,0.895819,1.75264,-3,-3,7,5,1.6,0.6,2.2,1.6,9.0,9.6,5.2,2.2,3.2,4.6,-1.3999999999999995,1.4,2.4,-1.0,A,-116.99574029941004,-0.5999999999999996,3.0,0.3076923076923077,0.2727272727272727,4,5,0.0,0.0,0.0,1.4,1.0,0.4,1.0,-0.6012399999999998,-0.6439276000000002,0.04268760000000038,-0.6012399999999998,-0.6439276000000002,1.2122886,0.8087060000000001,1.2858772,1.448841,-35850.0,0.8890264664912553
2022-12-31,Fulham,Southampton,2.0,1.0,1.49305,0.698711,10,6,5,3,1.6,0.8,1.2,2.4,15.2,12.6,6.2,4.2,7.4,5.0,2.4000000000000004,1.6,1.8,-0.19999999999999996,H,74.93334183757611,2.5999999999999996,2.0,0.25806451612903225,0.19047619047619047,5,5,0.0,0.0,0.0,1.4,1.6,0.4,1.8,0.02752399999999966,-0.1961634000000001,0.22368739999999976,0.02752399999999966,-0.1961634000000001,1.7319282,0.8701060000000002,2.3160114,1.7274964000000002,-124850.0,0.7027027027027027
2022-12-31,Man City,Everton,1.0,1.0,2.36333,0.0760019,14,8,12,4,2.0,0.8,1.0,1.4,19.2,11.4,5.8,4.2,8.2,4.4,3.799999999999999,1.6,1.0,0.6000000000000001,D,334.9432549725864,7.799999999999999,1.5999999999999996,0.3448275862068966,0.19047619047619047,3,5,0.5,0.5,0.0,3.2,1.4,0.4,1.4,0.953409,-0.3625642000000002,1.3159732000000002,0.953409,-0.3625642000000002,2.3214200000000003,0.9162403400000001,1.2954264,1.9616860000000003,736850.0,2.783492678204042
2022-12-31,Newcastle,Leeds,0.0,0.0,2.78846,0.517099,12,9,13,3,2.8,2.4,0.4,2.8,12.4,13.4,4.8,4.2,4.4,5.2,-0.7999999999999998,1.2,1.6,-0.40000000000000013,D,187.06096176292863,-1.0,0.5999999999999996,0.5833333333333334,0.5714285714285714,5,3,0.0,0.5,0.5,2.4,0.4,1.6,2.8,1.1408182,-0.9119937999999996,2.0528119999999994,1.1408182,-0.9119937999999996,2.1352,1.47726,0.56049674,1.9090078,196450.0,1.5691728234101114
2022-12-31,Brighton,Arsenal,2.0,4.0,1.15663,3.22106,-7,-4,7,13,2.4,2.4,1.8,0.4,12.0,16.0,5.0,4.8,6.6,6.0,0.5999999999999996,1.6,1.0,0.6000000000000001,A,-177.1240985109721,-4.0,0.20000000000000018,0.48,0.5,5,5,0.0,0.5,0.5,2.0,1.2,1.6,0.2,0.005543400000000087,1.6972411999999997,-1.6916977999999996,0.005543400000000087,1.6972411999999997,1.8886764,1.6758713999999997,0.8524087999999999,0.7952473999999999,-470200.0,0.5298
2023-01-01,Tottenham,Aston Villa,0.0,2.0,0.569383,1.21733,7,-2,9,5,2.2,2.0,2.2,1.8,16.8,9.6,6.6,4.6,8.8,2.8,6.000000000000001,1.6,2.4,-0.7999999999999998,A,103.78584639941324,7.200000000000001,2.0,0.33333333333333337,0.4347826086956522,6,6,0.5,0.5,0.0,2.8,1.8,0.6,1.8,0.3177968000000002,-0.5788938000000001,0.8966906000000003,0.3177968000000002,-0.5788938000000001,2.088646,0.9380615999999999,1.2933438,1.6858318,139550.0,1.273869100186439
2023-01-01,Nott'm Forest,Chelsea,1.0,1.0,0.985219,1.37305,-10,3,8,7,0.8,0.8,2.0,1.4,9.4,9.2,4.2,3.4,3.8,5.2,-1.4000000000000004,1.4,2.0,-0.6000000000000001,D,-153.73203928881412,0.20000000000000107,0.8000000000000003,0.19047619047619047,0.23529411764705885,5,5,0.0,0.0,0.0,1.4,1.2,1.0,1.2,-0.7975594000000001,-0.5927889999999998,-0.20477040000000035,-0.7975594000000001,-0.5927889999999998,1.3345732,0.896708,1.3140454,1.7697340000000001,-618700.0,0.3781597065179155
2023-01-02,Brentford,Liverpool,3.0,1.0,2.0991,2.10461,-4,-3,6,7,1.8,2.2,1.2,1.2,9.2,17.4,4.8,7.4,3.0,6.6,-3.5999999999999996,2.0,0.0,2.0,H,-149.82888175245375,-8.2,-2.6000000000000005,0.375,0.2972972972972973,3,3,0.5,0.0,0.5,1.0,1.2,1.4,1.2,0.8173876,0.8461835999999998,-0.028795999999999822,0.8173876,0.8461835999999998,1.48879,1.8642522,1.0951374,2.044382,-440650.0,0.4572273203177927
2023-01-03,Man United,Bournemouth,3.0,0.0,2.97383,0.679022,11,9,13,2,1.6,1.6,0.8,2.2,14.2,9.2,5.8,5.0,5.4,3.6,1.8000000000000003,2.2,1.8,0.40000000000000013,H,249.71446430968533,5.0,0.7999999999999998,0.27586206896551724,0.32,3,3,0.0,0.0,0.0,1.8,0.2,1.2,2.2,1.1766736000000002,-0.5232627999999999,1.6999364000000001,1.1766736000000002,-0.5232627999999999,1.8085820000000001,1.0669382,0.8692924,1.856242,560550.0,2.951775766016713
2023-01-03,Leicester,Fulham,0.0,1.0,1.45221,1.33493,-5,-1,7,9,1.0,1.4,1.2,1.0,11.2,14.6,4.6,5.6,3.6,7.0,-3.4,0.4,1.4,-0.9999999999999999,A,-3.437824292303276,-3.4000000000000004,-1.0,0.2173913043478261,0.25,4,3,0.0,0.0,0.0,1.2,0.8,2.2,1.8,-0.16888780000000003,0.08413580000000032,-0.25302360000000035,-0.16888780000000003,0.08413580000000032,0.7765924,1.5835443999999999,1.046157,1.9262168,195600.0,1.6628261606235175
2023-01-03,Arsenal,Newcastle,0.0,0.0,0.970637,0.959523,3,2,15,13,3.0,2.4,0.6,0.2,16.4,13.0,5.6,4.8,6.0,4.8,1.2000000000000002,1.4,1.4,0.0,D,68.4287642716622,3.3999999999999986,0.7999999999999998,0.5357142857142857,0.5,3,3,1.0,0.0,0.0,3.2,1.0,2.6,0.6,1.9188637999999998,1.6822364,0.2366273999999997,1.9188637999999998,1.6822364,2.599738,1.954872,0.7595332,1.1256322,458400.0,1.846381093057607
2023-01-03,Everton,Brighton,1.0,4.0,1.16896,2.50731,-6,-7,6,7,0.4,2.6,1.6,2.0,10.0,12.2,3.2,5.6,4.0,7.4,-3.4000000000000004,1.2,1.6,-0.40000000000000013,A,-133.72523870435705,-2.1999999999999993,-2.3999999999999995,0.125,0.46428571428571436,3,3,0.0,1.0,0.0,1.2,1.2,2.0,2.2,-1.0873884200000001,-0.14059060000000034,-0.9467978199999998,-1.0873884200000001,-0.14059060000000034,1.0593928,1.586374,1.3134595999999998,1.783972,-116650.0,0.7798225745564364
2023-01-04,Southampton,Nott'm Forest,0.0,1.0,0.62937,1.22324,-2,-5,2,1,0.8,0.8,2.6,2.2,12.4,9.8,4.2,3.8,4.0,3.6,0.3999999999999999,1.6,1.4,0.20000000000000018,A,-76.65854684762348,2.5999999999999996,0.40000000000000036,0.19047619047619047,0.2105263157894737,4,3,0.0,0.0,0.0,1.0,2.2,0.0,2.6,-0.1637677999999998,-0.9359476000000001,0.7721798000000003,-0.1637677999999998,-0.9359476000000001,1.2932224,0.6695012,1.542836,1.943786,43700.0,1.1161461794019933
2023-01-04,Leeds,West Ham,2.0,2.0,1.2577,1.29245,3,7,4,1,2.0,0.4,2.2,2.0,12.2,12.8,3.4,4.4,5.2,6.4,-1.2000000000000002,2.4,2.0,0.3999999999999999,D,10.355385091548214,-0.6000000000000014,-1.0000000000000004,0.5882352941176471,0.09090909090909091,4,5,0.0,1.0,0.0,1.4,2.0,0.4,1.4,-1.2640100000000003,-0.74264,-0.5213700000000003,-1.2640100000000003,-0.74264,1.4227714,1.3751922,2.1823514,1.3605098000000002,-120450.0,0.7413015463917526
